user,session_id,session_nr,sequence_length,step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,step_14,step_15,step_16,step_17,step_18,step_19,step_20,step_21,step_22,step_23,step_24,step_25,step_26,step_27,step_28,step_29,step_30,step_31,step_32,step_33,step_34,step_35,step_36,step_37,step_38,step_39,step_40,step_41,step_42,step_43,step_44,step_45,step_46,step_47,step_48,step_49,cluster
0604ff3d3,0604ff3d3_Session_40,40,3,Feedback,Feedback,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
0604ff3d3,0604ff3d3_Session_5,5,22,Group_work,Group_work,Group_work,Course_view,Course_view,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Course_view,Group_work,Group_work,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,2
0604ff3d3,0604ff3d3_Session_6,6,2,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
0604ff3d3,0604ff3d3_Session_7,7,7,Practicals,Practicals,Group_work,Course_view,Course_view,Course_view,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
0604ff3d3,0604ff3d3_Session_8,8,16,Course_view,Course_view,Practicals,Group_work,Group_work,Course_view,Group_work,Group_work,Course_view,Group_work,Group_work,Course_view,Course_view,Course_view,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
0604ff3d3,0604ff3d3_Session_9,9,4,Course_view,Theory,Theory,Theory,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_1,1,11,Course_view,Course_view,Course_view,Instructions,Instructions,Instructions,Practicals,Course_view,Instructions,Course_view,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
077584d71,077584d71_Session_10,10,5,Instructions,Group_work,Course_view,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
077584d71,077584d71_Session_100,100,7,Instructions,Instructions,Course_view,Course_view,Instructions,Instructions,Instructions,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
077584d71,077584d71_Session_101,101,4,Instructions,Instructions,Instructions,Instructions,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_11,11,19,Course_view,Social,Social,Instructions,Course_view,Course_view,Course_view,Social,Course_view,Course_view,Instructions,Course_view,Course_view,Instructions,Course_view,Group_work,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,2
077584d71,077584d71_Session_12,12,38,Instructions,Course_view,Course_view,Instructions,Instructions,Course_view,Instructions,Instructions,Group_work,Social,Group_work,Group_work,Group_work,Group_work,Course_view,Course_view,Group_work,Course_view,Course_view,General,Theory,Theory,Instructions,Theory,La_types,General,Instructions,Instructions,General,Course_view,Course_view,Instructions,Instructions,Group_work,Group_work,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,2
077584d71,077584d71_Session_13,13,62,Social,Social,Social,Social,Course_view,Social,Social,Group_work,Course_view,Instructions,Course_view,Social,Social,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Course_view,Group_work,Group_work,Group_work,Instructions,Group_work,Course_view,Course_view,La_types,Instructions,Course_view,Course_view,General,Course_view,Course_view,General,General,General,General,Course_view,2
077584d71,077584d71_Session_14,14,4,La_types,Group_work,Group_work,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_15,15,2,Course_view,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_16,16,3,Course_view,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_17,17,13,Group_work,Group_work,Course_view,Group_work,Course_view,Course_view,Group_work,Group_work,Group_work,Course_view,Group_work,Group_work,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
077584d71,077584d71_Session_18,18,3,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_19,19,5,Course_view,Social,Course_view,Course_view,Social,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
077584d71,077584d71_Session_2,2,12,Course_view,Instructions,Instructions,Course_view,Instructions,Instructions,General,General,Practicals,Practicals,Course_view,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
077584d71,077584d71_Session_20,20,4,Course_view,Instructions,Practicals,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_22,22,2,Course_view,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_23,23,2,Course_view,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_24,24,26,Group_work,Group_work,Course_view,Course_view,Course_view,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Course_view,Theory,Theory,Theory,Theory,Theory,Theory,Theory,Theory,Theory,Theory,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,2
077584d71,077584d71_Session_25,25,4,Group_work,Group_work,Course_view,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_26,26,7,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
077584d71,077584d71_Session_27,27,2,Course_view,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_28,28,2,Course_view,Instructions,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_29,29,2,Course_view,Instructions,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_3,3,7,Course_view,Course_view,Course_view,Instructions,General,Course_view,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
077584d71,077584d71_Session_30,30,5,Course_view,Practicals,Practicals,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_31,31,2,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_32,32,7,Course_view,Group_work,Group_work,Group_work,Group_work,Course_view,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
077584d71,077584d71_Session_35,35,12,Practicals,Practicals,Practicals,Course_view,Course_view,Course_view,Course_view,Practicals,Course_view,Course_view,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
077584d71,077584d71_Session_36,36,2,Course_view,Instructions,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_37,37,7,Course_view,Group_work,Group_work,Course_view,Course_view,Instructions,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
077584d71,077584d71_Session_38,38,3,Course_view,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_39,39,3,Practicals,Course_view,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_4,4,2,Instructions,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_40,40,16,Practicals,Practicals,Course_view,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
077584d71,077584d71_Session_41,41,5,Group_work,Group_work,Group_work,Course_view,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
077584d71,077584d71_Session_42,42,3,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_43,43,8,Practicals,Practicals,Practicals,Course_view,Practicals,Practicals,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
077584d71,077584d71_Session_44,44,7,Group_work,Group_work,Group_work,Practicals,Group_work,Group_work,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
077584d71,077584d71_Session_45,45,3,Course_view,Course_view,Instructions,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_46,46,2,Practicals,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_47,47,9,Practicals,Practicals,Course_view,Course_view,Instructions,Instructions,Course_view,Instructions,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
077584d71,077584d71_Session_48,48,19,Course_view,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Instructions,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Course_view,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,2
077584d71,077584d71_Session_49,49,37,Course_view,Instructions,Instructions,Social,Instructions,Instructions,Instructions,General,Practicals,Group_work,Instructions,General,Instructions,General,General,Course_view,Course_view,Group_work,Course_view,General,General,Course_view,Course_view,La_types,Assignment,La_types,Course_view,General,General,Course_view,General,General,General,General,General,General,La_types,END,END,END,END,END,END,END,END,END,END,END,END,2
077584d71,077584d71_Session_5,5,2,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_50,50,2,Course_view,Instructions,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_51,51,3,Course_view,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_52,52,3,Course_view,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_53,53,29,Social,Social,Social,Social,Course_view,Course_view,Group_work,Course_view,Practicals,Practicals,Course_view,Practicals,Group_work,Practicals,Course_view,Practicals,Practicals,Group_work,Group_work,Course_view,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,2
077584d71,077584d71_Session_54,54,11,Course_view,Course_view,Group_work,Course_view,Course_view,Course_view,Course_view,Group_work,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
077584d71,077584d71_Session_55,55,13,Group_work,General,General,General,General,General,General,Group_work,Group_work,Course_view,Course_view,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
077584d71,077584d71_Session_56,56,2,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_57,57,2,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_58,58,36,Practicals,Feedback,Feedback,Feedback,Feedback,Feedback,Feedback,Group_work,Group_work,Group_work,Group_work,Group_work,Course_view,Group_work,Group_work,Course_view,General,Group_work,Group_work,Group_work,Group_work,Group_work,Course_view,Group_work,Group_work,Group_work,Course_view,Group_work,Group_work,Group_work,Instructions,Group_work,Course_view,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,2
077584d71,077584d71_Session_59,59,15,Course_view,Course_view,Applications,Applications,Course_view,Applications,Applications,Course_view,Applications,Applications,Assignment,Assignment,Instructions,Course_view,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
077584d71,077584d71_Session_6,6,2,Course_view,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_60,60,33,Course_view,Course_view,Group_work,Group_work,Group_work,Group_work,Group_work,Course_view,Instructions,Instructions,Course_view,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Course_view,Course_view,Group_work,Group_work,Group_work,Course_view,Group_work,Group_work,Group_work,Group_work,Group_work,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,2
077584d71,077584d71_Session_61,61,18,Course_view,Course_view,Practicals,Practicals,Instructions,Course_view,Group_work,Group_work,Course_view,Group_work,Applications,Practicals,Practicals,Course_view,Group_work,Course_view,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,2
077584d71,077584d71_Session_62,62,12,Course_view,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
077584d71,077584d71_Session_63,63,2,Practicals,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_64,64,2,Course_view,Instructions,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_65,65,5,Course_view,Practicals,Practicals,Practicals,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
077584d71,077584d71_Session_66,66,27,Course_view,Instructions,Group_work,Group_work,Group_work,Group_work,Group_work,La_types,Group_work,Group_work,Practicals,Course_view,Group_work,Group_work,Group_work,Group_work,Course_view,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Course_view,Applications,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,2
077584d71,077584d71_Session_67,67,5,Applications,Course_view,Applications,Course_view,Applications,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
077584d71,077584d71_Session_68,68,8,Course_view,Applications,Applications,General,Applications,General,Assignment,Assignment,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
077584d71,077584d71_Session_69,69,14,Course_view,Practicals,Course_view,Course_view,General,Course_view,General,Course_view,General,Instructions,Instructions,Course_view,General,Instructions,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
077584d71,077584d71_Session_7,7,18,General,General,Course_view,Course_view,La_types,La_types,La_types,Course_view,Course_view,La_types,Course_view,La_types,La_types,General,General,Course_view,Assignment,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
077584d71,077584d71_Session_70,70,18,Instructions,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,2
077584d71,077584d71_Session_71,71,17,Course_view,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Practicals,Course_view,Practicals,Practicals,Practicals,Practicals,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
077584d71,077584d71_Session_72,72,5,Group_work,Group_work,Course_view,Assignment,Assignment,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
077584d71,077584d71_Session_73,73,26,Group_work,Course_view,Group_work,Practicals,Course_view,Assignment,General,Assignment,Applications,La_types,Assignment,Course_view,Course_view,Instructions,Instructions,Instructions,Social,Social,Course_view,Instructions,Course_view,Assignment,Assignment,Instructions,Instructions,Instructions,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,2
077584d71,077584d71_Session_74,74,8,Instructions,Instructions,Instructions,Instructions,Course_view,Instructions,Group_work,Instructions,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
077584d71,077584d71_Session_75,75,3,Course_view,Social,Instructions,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_76,76,4,Course_view,Course_view,Course_view,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_77,77,3,Group_work,Group_work,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_78,78,5,Group_work,Group_work,Course_view,Course_view,Group_work,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
077584d71,077584d71_Session_79,79,2,Instructions,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_8,8,2,Course_view,La_types,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_80,80,39,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Course_view,Course_view,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Group_work,Course_view,Group_work,Group_work,Group_work,Group_work,Group_work,Assignment,Course_view,Assignment,Course_view,Course_view,Group_work,Group_work,Feedback,Feedback,END,END,END,END,END,END,END,END,END,END,2
077584d71,077584d71_Session_81,81,10,Feedback,Assignment,Assignment,Course_view,Course_view,Instructions,Assignment,Instructions,Feedback,Feedback,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
077584d71,077584d71_Session_82,82,61,Feedback,Course_view,Course_view,Instructions,Instructions,Instructions,Feedback,Feedback,Feedback,Feedback,Feedback,Group_work,Feedback,Feedback,Feedback,Group_work,Course_view,Practicals,Feedback,Feedback,Feedback,Group_work,Feedback,Feedback,Group_work,Group_work,Group_work,Group_work,Course_view,Feedback,Course_view,Course_view,Feedback,Group_work,Group_work,Group_work,Course_view,Group_work,Course_view,Group_work,Group_work,Feedback,Applications,General,Feedback,Feedback,Feedback,Applications,Applications,2
077584d71,077584d71_Session_83,83,11,Assignment,Course_view,Assignment,Feedback,Course_view,Group_work,Group_work,Group_work,Course_view,General,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,3
077584d71,077584d71_Session_84,84,4,Course_view,Course_view,Assignment,Assignment,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_85,85,5,Instructions,Social,Course_view,Social,Instructions,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
077584d71,077584d71_Session_86,86,25,Course_view,Assignment,Assignment,Assignment,Assignment,Assignment,Group_work,Assignment,Assignment,Assignment,Assignment,Assignment,Course_view,Course_view,Group_work,Assignment,Course_view,Feedback,Course_view,Group_work,Course_view,Course_view,Instructions,Instructions,Feedback,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,2
077584d71,077584d71_Session_87,87,2,Feedback,Course_view,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
077584d71,077584d71_Session_88,88,5,Course_view,Feedback,Feedback,Course_view,Feedback,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,1
077584d71,077584d71_Session_89,89,2,Course_view,Feedback,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,END,4
